00100,41.96875,140.265625
00101,42.1041666666667,139.890625
00201,42.9791666666667,140.515625
00202,42.6041666666667,141.4375
00203,43.6458333333333,141.9375
00204,42.4375,142.640625
00205,42.8541666666667,141.5
00206,43.0625,141.353515555556
00207,43.0559895833333,141.349609305556
00208,43.0520833333333,141.357421805556
00209,43.04296875,141.359375
00210,43.0533854166667,141.318359305556
00211,43.05859375,141.376953055556
00212,43.0260416666667,141.33984375
00213,43.0833333333333,141.3359375
00214,43.1419270833333,141.357421805556
00215,43.11328125,141.404296805556
00216,43.078125,141.308593611111
00217,43.0872395833333,141.234375
00218,42.9895833333333,141.380859305556
00219,42.9700520833333,141.42578125
00220,43.0598958333333,141.423828055556
00221,43.0481770833333,141.480468611111
00222,42.9375,141.19921875
00223,43.375,141.46875
00300,43.8958333333333,142.59375
00301,45.0729166666667,141.90625
00302,44.3958333333333,141.71875
00400,44.0833333333333,143.96875
00500,42.8958333333333,143.34375
00600,43.2395833333333,144.5
00601,43.7513020833333,145.25
00700,39.03125,141.123046805556
00800,39.7721354166667,141.203124861111
00900,39.6666666666667,141.759765555556
01000,40.890625,141.21875
01100,40.9453125,140.7265625
01200,40.8411458333333,140.34375
01300,40.1458333333333,140.435546805556
01400,39.546875,140.08984375
01500,39.4296875,140.552734305556
01600,37.7395833333333,140.486328055556
01601,37.2044270833333,140.40625
01700,37.4075520833333,139.724609305556
01800,37.3802083333333,140.849609305556
01900,38.2057291666667,140.78125
01901,38.0286458333333,140.568359305556
02000,38.5989583333333,141.380859305556
02100,38.7005208333333,140.9765625
02200,38.0052083333333,139.95703125
02300,38.3880208333333,140.240234305556
02400,38.7734375,140.333984305556
02500,38.76953125,139.822265555556
02600,36.453125,139.642578055556
02700,36.56640625,140.005859305556
02800,36.7161458333333,139.505859305556
02900,36.8515625,139.599609305556
03000,36.85546875,140.017578055556
03100,37.0260416666667,140.025390555556
03200,36.9479166666667,139.298828055556
03300,36.43359375,139.240234305556
03400,36.27734375,139.462890555556
03500,36.1979166666667,138.85546875
03600,36.5572916666667,138.722656111111
03700,36.80859375,139.078125
03800,37.0755208333333,138.890625
03900,37.046875,138.099609305556
04000,37.4375,138.751953055556
04100,37.7291666666667,139.228515555556
04200,38.1497395833333,139.525390555556
04300,38.0729166666667,138.390625
04400,35.5989583333333,140.146484305556
04401,35.6640625,140.013671805556
04500,35.35546875,140.005859305556
04600,35.1145833333333,139.857421805556
04700,35.109375,140.189453055556
04800,35.47265625,140.35546875
04801,35.6783854166667,140.599609305556
04900,35.72265625,140.30078125
05000,35.8111979166667,140.615234305556
05100,35.9205729166667,139.988281111111
05200,36.0807291666667,140.158203055556
05300,36.1705729166667,139.876953055556
05400,36.0078125,140.51171875
05500,36.3216145833333,140.34765625
05600,36.6354166666667,140.52734375
05700,35.6796875,139.769531111111
05701,35.6783854166667,139.755859305556
05702,35.6966145833333,139.781249861111
05703,35.6901041666667,139.771484305556
05704,35.6953125,139.763671805556
05705,35.6875,139.742187361111
05800,35.6666666666667,139.769531111111
05802,35.6770833333333,139.78125
05804,35.6822916666667,139.791015555556
05805,35.6614583333333,139.777343611111
05806,35.65234375,139.78515625
05807,35.66015625,139.755859305556
05808,35.6432291666667,139.755859305556
05809,35.6432291666667,139.744140555556
05810,35.62890625,139.749999861111
05900,35.671875,139.73828125
05901,35.66796875,139.722656111111
05902,35.6588541666667,139.738281111111
05903,35.65625,139.722656111111
05904,35.6536458333333,139.738281111111
05905,35.6419270833333,139.726562361111
05906,35.6015625,139.818359305556
06000,35.61328125,139.720703055556
06001,35.6276041666667,139.707031111111
06002,35.6015625,139.763671805556
06003,35.5963541666667,139.732421805556
06004,35.5768229166667,139.75390625
06100,35.5520833333333,139.783203055556
06101,35.5872395833333,139.673828055556
06200,35.65625,139.697265555556
06201,35.6549479166667,139.708984305556
06203,35.6666666666667,139.7109375
06204,35.6744791666667,139.68359375
06205,35.6419270833333,139.710937361111
06206,35.6354166666667,139.693359305556
06207,35.6106770833333,139.6796875
06208,35.6380208333333,139.67578125
06209,35.61328125,139.619140555556
06210,35.6080729166667,139.650390555556
06211,35.6588541666667,139.66796875
06212,35.6471354166667,139.6015625
06213,35.6705729166667,139.658203055556
06214,35.6744791666667,139.62109375
06215,35.6263020833333,139.652343611111
06216,35.6471354166667,139.642578055556
06300,35.6875,139.70703125
06301,35.6888020833333,139.6953125
06302,35.67578125,139.703124861111
06303,35.6927083333333,139.708984305556
06304,35.6861979166667,139.712890555556
06305,35.6809895833333,139.722656111111
06306,35.6848958333333,139.728515555556
06307,35.7018229166667,139.744140555556
06308,35.7005208333333,139.71484375
06309,35.703125,139.671874861111
06310,35.6979166666667,139.648437361111
06312,35.703125,139.609375
06314,35.7421875,139.582031111111
06400,35.7109375,139.767578055556
06401,35.72265625,139.765625
06402,35.7135416666667,139.75
06403,35.7161458333333,139.73046875
06404,35.7018229166667,139.75390625
06500,35.7317708333333,139.70703125
06501,35.7213541666667,139.697265555556
06502,35.7447916666667,139.6796875
06503,35.7408854166667,139.650390555556
06504,35.7747395833333,139.664062361111
06505,35.7552083333333,139.742187361111
06506,35.7408854166667,139.748046805556
06507,35.7578125,139.716796805556
06508,35.7760416666667,139.708984305556
06509,35.734375,139.761718611111
06600,35.7135416666667,139.787109305556
06601,35.7135416666667,139.80078125
06602,35.7291666666667,139.783203055556
06603,35.7708333333333,139.798828055556
06604,35.71875,139.851562361111
06605,35.7330729166667,139.884765555556
06700,35.6966145833333,139.802734305556
06701,35.7044270833333,139.818359305556
06702,35.7005208333333,139.843749861111
